"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-09-30,"92677","CA","Los Angeles-Long Beach-Anaheim","Orange","Laguna Niguel",166,3560,-0.000841987089531294,-0.00475258596589321,-0.0514255262456701,16673
2018-09-30,"30040","GA","Atlanta-Sandy Springs-Roswell","Forsyth","Cumming",167,1695,-0.000589622641509434,-0.00117855038302887,0.00533807829181495,19216
2018-09-30,"75056","TX","Dallas-Fort Worth-Arlington","Denton","The Colony",168,1792,0,0,-0.00167130919220056,15135
2018-09-30,"33009","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Hallandale",169,1687,-0.00118413262285376,-0.00354400472533963,0.00476474091721263,5238
2018-09-30,"45011","OH","Cincinnati","Butler","Hamilton",170,1542,-0.000648088139987038,-0.00129533678756477,-0.0240506329113924,20302
2018-09-30,"06902","CT","Bridgeport-Stamford-Norwalk","Fairfield","Stamford",171,3112,0.00128700128700129,0.00711974110032363,-0.0139416983523447,5961
2018-09-30,"27410","NC","Greensboro-High Point","Guilford","Greensboro",172,1535,0,0,-0.0128617363344051,14409
2018-09-30,"89121","NV","Las Vegas-Henderson-Paradise","Clark","Las Vegas",173,1249,0,0,0.0146222583265638,10554
2018-09-30,"10028","NY","New York-Newark-Jersey City","New York","New York",174,3428,0.000583771161704612,-0.00406740267286461,-0.0302687411598303,922
2018-09-30,"92345","CA","Riverside-San Bernardino-Ontario","San Bernardino","Hesperia",175,1343,0,0.000745156482861401,0.0174242424242424,21008
2018-09-30,"92804","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",176,2671,-0.000748222970445193,-0.000748222970445193,-0.00743218134522482,11513
2018-09-30,"07302","NJ","New York-Newark-Jersey City","Hudson","Jersey City",177,2433,-0.000410846343467543,-0.00368550368550369,-0.0894461077844311,3060
2018-09-30,"65203","MO","Columbia","Boone","Columbia",178,1243,-0.00240770465489567,-0.0127084988085782,-0.0992753623188406,15943
2018-09-30,"27587","NC","Raleigh","Wake","Wake Forest",179,1635,0,0,-0.00848999393571862,21919
2018-09-30,"47906","IN","Lafayette-West Lafayette","Tippecanoe","West Lafayette",180,1294,-0.00154320987654321,-0.00461538461538462,-0.0364854802680566,11197
