RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,seasAdj
90795,75243,Texas,58,5,11,14,9,11,6,9,10,7,7,3,7,3,11,2,5,9,10,14,9,7,8,8,3,5,9,9,8,2,2,3,2,3,2,1,1,5,5,5,4,5,9,5,4,9,3,2,4,9,1,2,6,6,3,4,4,8,8,5,7,11,10,14,9,9,4,6,9,6,7,11,6,11,10,7,13,12,8,5,9,7,10,6,5,9,8,10,17,17,14,6,11,7,17,8,12,16,17,13,11,19,13,16,7,7,7,18,8,7,12,15,12,8,15,17,5,6,18,8,7,6,12,15,15,17,8,,0
99534,98052,Washington,59,29,21,15,18,17,19,25,17,11,12,4,6,11,12,7,14,14,18,15,24,15,12,9,20,20,19,23,15,13,17,8,12,12,15,15,13,15,15,11,20,13,14,14,9,15,9,8,6,20,11,21,20,15,21,16,23,9,20,10,5,14,21,25,17,20,22,19,25,14,16,12,13,12,24,20,22,17,17,31,25,22,14,7,11,25,27,29,28,40,22,32,20,22,27,14,15,22,20,32,24,24,32,19,20,17,14,11,14,18,23,24,22,25,18,28,27,13,19,11,6,17,18,12,17,25,16,11,0
97711,94501,California,60,7,17,16,17,20,25,10,18,12,11,7,9,10,12,10,11,14,19,15,21,20,19,7,9,16,17,30,24,12,12,17,12,20,20,8,6,14,15,11,21,22,20,14,13,15,17,7,9,11,18,19,31,21,21,17,22,34,10,9,12,11,16,25,24,23,15,20,25,27,19,12,5,25,19,13,21,27,23,21,23,19,17,12,9,14,24,29,30,29,27,26,27,21,24,18,10,19,18,15,24,21,15,25,23,21,22,16,10,23,19,26,14,21,25,20,24,25,19,11,14,23,17,30,27,24,21,14,0
61148,08701,New Jersey,61,7,8,9,6,11,6,13,3,6,8,5,7,6,6,8,9,7,11,11,12,13,11,7,6,12,6,8,18,20,13,14,9,12,13,11,13,15,9,8,7,21,18,7,10,11,11,6,9,11,15,11,16,9,25,10,12,23,11,15,11,19,19,17,15,28,35,28,17,23,27,16,20,29,17,20,16,25,20,28,25,16,27,32,28,24,38,35,39,33,39,36,36,40,35,18,18,28,26,30,32,40,34,42,17,21,39,26,22,33,20,25,24,24,35,31,27,22,24,23,14,37,25,25,29,22,31,,0
62032,11221,New York,62,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,8,1,1,1,1,1,0,2,0,0,0,0,0,1,0,0,2,1,0,0,0,1,4,0,0,0,1,2,1,1,1,0,0,0,0,4,0,1,2,0,2,4,1,3,1,2,1,3,4,2,5,2,2,2,1,1,1,2,1,1,0,0,0,0,1,0,1,2,1,1,2,0,6,4,1,0,1,1,1,1,1,0,1,0,2,0,1,1,1,0,0,0,1,1,1,0,,,,,,,,0
84612,60610,Illinois,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,47,48,47,27,21,23,33,20,32,40,42,39,51,43,39,25,28,14,23,23,23,53,42,53,41,36,31,0
62018,11207,New York,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,1,2,0,2,1,4,2,3,5,2,2,1,1,1,3,2,3,2,0,3,1,1,0,3,1,0,2,2,5,1,2,4,8,4,4,5,3,3,2,3,3,2,1,2,6,3,2,3,4,0,4,5,6,0,2,2,2,8,2,4,2,2,4,8,2,4,3,3,3,2,6,7,5,4,6,6,6,7,3,4,8,7,8,3,4,5,5,4,5,3,8,3,5,4,4,2,0
91889,77379,Texas,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,26,28,52,47,56,48,60,60,69,42,30,54,22,34,60,38,71,55,42,80,48,42,47,44,30,44,57,49,57,63,68,53,41,46,51,49,31,33,41,51,54,68,77,58,48,0
92598,78666,Texas,66,5,3,5,9,11,4,4,3,1,3,4,0,1,3,3,11,8,12,4,6,3,5,0,4,1,1,11,2,8,3,3,2,6,5,1,4,2,6,7,7,4,7,1,1,4,1,3,8,4,3,4,9,4,4,1,4,5,4,4,2,8,6,7,11,12,8,8,5,4,11,5,4,4,10,13,7,10,6,9,10,2,7,3,12,7,10,8,18,15,9,10,5,2,7,7,7,7,10,13,7,15,19,8,8,3,6,8,6,12,10,12,16,9,11,7,12,11,6,11,8,6,11,16,5,9,11,8,0
61633,10019,New York,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,8,7,8,6,3,9,3,3,2,4,2,6,6,8,4,9,5,6,3,9,2,9,5,9,8,8,7,6,4,3,5,11,7,5,3,4,5,9,5,5,2,7,10,5,12,7,3,2,8,7,5,6,5,9,7,3,2,2,5,6,5,2,3,5,3,2,3,7,7,3,5,2,3,4,6,6,9,4,5,4,4,8,15,4,4,8,4,6,9,7,5,2,0
70810,30024,Georgia,68,20,24,21,32,31,27,34,20,11,26,25,15,25,27,21,30,32,30,37,29,38,32,20,9,20,23,30,30,20,12,18,24,18,10,8,13,13,21,19,15,21,46,54,65,63,47,48,41,69,62,56,68,56,50,52,53,43,50,41,37,43,46,45,58,64,52,52,41,34,35,47,34,41,38,49,64,51,57,47,45,50,49,46,35,43,50,47,49,49,44,52,47,27,52,42,42,56,56,66,49,41,39,34,34,35,39,33,30,37,59,48,45,49,51,40,36,36,32,31,24,44,33,60,50,56,35,,0
97565,94110,California,69,11,13,12,14,16,8,15,19,7,7,5,4,10,15,16,12,13,8,13,12,8,17,10,12,18,9,14,30,11,15,14,9,7,16,10,6,13,9,12,10,7,18,12,11,16,9,10,7,13,10,12,11,11,12,7,9,9,12,8,9,10,12,18,11,15,16,8,18,19,12,5,14,7,21,5,8,15,11,14,17,10,7,3,7,9,10,13,15,6,6,9,12,13,15,6,6,8,5,10,10,12,9,15,7,11,14,4,11,12,16,10,6,12,13,8,6,14,4,3,9,10,9,13,13,14,9,,0
84621,60619,Illinois,70,10,8,5,6,10,8,8,5,2,6,5,2,2,6,3,4,2,6,1,5,8,7,14,4,4,2,9,14,9,7,3,5,8,3,3,3,3,7,6,6,4,11,13,7,8,7,6,7,5,7,11,5,3,7,8,3,5,8,8,1,2,3,6,3,9,13,10,10,6,8,17,9,9,15,7,9,7,15,14,10,9,18,6,8,7,7,13,6,10,11,8,21,4,11,9,10,10,11,19,13,18,8,14,20,20,16,17,12,12,13,14,16,13,15,14,15,8,7,13,13,13,11,11,12,22,16,9,0
72442,33139,Florida,71,24,39,34,39,30,25,20,25,15,25,17,8,24,42,26,33,38,27,21,34,27,27,29,25,46,38,27,51,34,29,31,34,38,41,41,42,61,55,66,45,48,47,29,38,40,32,50,52,59,36,56,61,48,54,54,64,48,55,65,56,67,82,66,67,82,69,53,57,58,54,59,60,72,82,71,70,45,49,69,48,50,51,35,56,63,91,76,68,51,49,48,47,55,60,50,53,65,56,65,57,46,41,46,48,35,47,39,41,62,38,53,64,37,50,19,38,44,44,41,30,44,60,50,45,40,34,20,0
72578,33411,Florida,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,82,71,71,81,77,93,38,57,62,67,87,98,79,105,47,62,57,63,76,57,75,75,83,93,77,101,,0
96015,90034,California,73,2,9,2,3,7,3,3,6,4,2,2,2,7,7,3,4,9,1,5,5,2,4,9,9,8,7,10,6,6,3,3,5,5,5,4,1,3,7,4,6,7,7,5,6,3,2,4,4,7,2,2,9,11,5,1,5,3,7,3,3,4,11,6,9,8,6,9,6,6,2,5,6,9,3,6,1,10,6,5,10,2,3,3,11,4,8,8,9,4,4,4,3,6,10,6,1,5,3,8,8,3,6,8,7,5,6,5,7,8,2,7,4,3,10,4,4,2,1,3,2,5,2,4,4,4,8,2,0
77007,44107,Ohio,74,16,15,17,21,22,13,14,15,10,6,2,6,7,9,18,24,24,18,18,23,22,17,9,8,15,20,26,24,5,11,9,7,8,11,3,8,15,6,9,13,13,12,13,11,6,16,7,3,13,25,18,25,18,19,14,18,14,14,9,8,13,15,22,18,23,32,20,24,18,18,15,6,13,21,34,22,31,28,21,22,13,14,9,11,14,26,20,33,27,21,39,25,22,27,20,20,25,35,36,33,45,34,36,27,22,33,23,11,25,30,41,35,36,41,31,32,30,27,23,19,29,26,32,32,31,39,,0
92654,78745,Texas,75,22,18,19,28,20,16,17,16,9,13,9,11,18,16,23,25,25,27,25,19,19,15,13,9,23,30,23,25,6,10,10,6,5,8,6,8,10,16,6,11,16,13,11,11,8,10,4,9,17,15,27,21,26,23,23,26,7,25,18,16,25,29,32,43,32,36,41,39,24,37,19,22,22,44,39,35,50,37,32,31,22,23,21,25,31,32,27,46,36,29,38,33,22,32,21,24,42,38,51,49,38,31,33,27,36,35,22,30,39,33,46,45,49,34,39,30,16,37,27,28,32,36,57,47,39,34,,0
90665,75067,Texas,76,29,23,32,36,42,32,23,19,7,16,11,10,18,22,21,28,37,26,31,32,23,14,11,15,25,31,36,36,15,8,9,10,7,5,4,6,6,12,14,25,15,24,14,11,9,13,12,14,16,32,26,17,24,27,19,20,13,17,14,9,19,25,33,22,36,44,26,24,28,15,12,19,14,27,35,28,36,42,26,28,27,26,20,21,24,30,33,48,44,48,43,42,29,39,21,23,46,40,43,34,34,62,46,26,45,50,28,26,36,33,43,53,39,35,48,36,26,43,22,23,39,28,35,35,43,40,33,0
72363,33025,Florida,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,76,52,74,72,53,56,60,51,54,47,50,52,47,54,76,59,55,56,57,65,83,40,40,57,41,64,52,52,53,26,48,36,51,42,33,53,51,57,54,55,62,48,0
58669,02169,Massachusetts,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,24,18,14,19,16,15,30,40,14,27,22,20,22,30,13,10,18,12,23,30,32,29,17,16,23,15,19,12,9,13,15,22,32,41,,0
87074,66062,Kansas,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,22,23,33,49,61,59,56,49,37,35,35,25,28,24,42,26,48,54,62,40,31,17,25,17,8,13,20,26,53,44,30,41,34,33,30,26,18,21,37,27,47,60,68,52,56,47,41,36,24,33,31,36,63,49,46,53,,0
67730,23462,Virginia,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,52,46,41,32,22,27,27,32,38,36,63,53,40,66,41,44,39,39,26,33,47,38,45,55,40,55,38,40,33,40,27,35,44,48,37,59,57,62,33,0
96025,90044,California,81,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,1,2,0,1,1,0,0,0,0,2,3,0,4,3,0,2,0,0,1,2,5,4,1,4,2,2,2,2,4,3,3,,,,,,,0
76953,44035,Ohio,82,8,17,17,25,17,27,15,7,8,13,11,4,10,18,14,10,20,14,24,18,14,12,6,10,15,13,14,18,5,11,13,13,12,9,0,3,3,11,7,14,12,16,8,12,9,9,5,6,15,11,11,18,15,16,7,12,7,9,14,10,10,20,14,16,27,19,14,20,13,14,13,8,9,23,28,10,22,21,15,21,9,18,13,13,15,19,15,15,33,25,30,17,9,18,11,6,22,22,29,46,38,31,22,20,24,16,23,11,13,24,34,36,28,51,29,30,21,20,13,13,33,21,28,43,34,37,,0
98325,95630,California,83,31,21,25,35,29,23,15,26,21,21,13,14,18,22,28,23,30,28,15,30,21,31,26,18,19,20,26,35,23,23,22,19,19,28,18,20,36,36,37,34,46,40,36,29,30,25,24,27,17,28,30,26,17,21,28,30,24,14,21,29,13,26,36,35,29,41,27,30,33,19,16,26,37,32,35,30,31,30,31,36,26,22,19,16,28,36,42,42,40,37,37,45,21,25,25,21,36,35,28,43,44,40,43,26,34,27,17,9,35,26,42,36,40,32,29,37,33,23,30,17,15,27,31,31,46,29,36,0
96239,90805,California,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,4,4,3,3,1,5,2,2,1,0,3,1,5,2,2,2,2,1,2,3,1,0,6,4,3,3,2,2,1,3,2,5,3,2,1,1,3,3,3,3,2,2,2,3,1,1,0,3,4,2,1,4,2,6,3,4,2,3,,,,,,,,0
61793,10453,New York,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2,1,0,,,,,,0
96193,90650,California,86,1,2,4,0,7,0,2,4,1,2,5,1,0,2,3,5,5,3,10,9,10,4,6,6,14,4,13,13,8,10,5,15,7,7,7,8,8,11,10,2,13,8,9,14,11,16,8,10,14,8,9,14,14,13,7,22,13,17,11,13,14,15,22,9,13,19,8,13,7,10,2,5,5,17,10,7,5,5,14,5,8,12,4,8,9,9,9,8,17,13,6,7,8,7,4,5,4,11,5,12,6,13,13,11,7,7,8,8,6,4,13,14,12,16,7,5,4,4,1,3,7,5,5,9,3,8,8,0
62044,11234,New York,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,7,11,14,9,11,14,9,12,9,6,10,15,15,11,13,4,10,15,11,14,10,11,9,13,10,15,11,17,19,14,22,17,17,13,13,19,10,16,16,14,14,14,15,17,23,16,19,15,19,14,16,11,21,15,24,25,18,24,25,15,15,16,9,17,15,16,25,25,28,29,22,17,22,16,10,8,13,11,12,14,15,22,16,16,5,15,11,12,15,11,14,10,0
96990,92683,California,88,11,17,20,28,39,33,32,31,20,21,19,24,26,21,36,43,42,36,34,27,28,32,27,30,32,36,37,39,24,40,31,31,36,31,35,33,26,29,28,28,28,35,28,30,25,34,30,33,29,43,39,35,38,34,40,38,39,28,25,37,37,33,37,35,32,32,36,34,30,30,23,24,30,38,31,36,42,36,29,29,31,28,22,23,32,33,36,53,29,41,36,45,15,39,24,22,28,29,38,32,36,40,36,29,34,39,19,16,28,25,41,47,36,35,25,24,34,21,20,20,22,26,29,36,27,31,24,0
95048,85710,Arizona,89,,,,,,,,,,,,,16,14,25,19,25,23,22,21,21,21,14,15,29,27,40,27,14,16,20,15,18,11,19,12,12,26,17,25,23,16,20,25,20,23,21,21,34,35,35,34,42,26,34,23,27,33,27,32,35,49,32,31,38,39,31,37,19,31,27,27,26,41,29,44,45,41,26,34,21,23,18,22,20,46,35,42,59,42,44,32,27,33,23,30,38,38,36,47,50,46,47,37,37,34,42,33,41,28,47,57,38,40,26,33,47,36,30,40,45,49,51,59,47,55,35,0
65810,19143,Pennsylvania,90,3,4,4,5,8,7,8,3,1,1,1,1,0,4,9,9,5,5,5,5,3,6,2,0,3,4,1,5,3,1,4,11,1,0,0,0,2,1,1,7,2,5,2,4,3,6,1,3,1,2,7,6,2,2,3,3,8,2,4,2,5,3,3,8,6,7,11,4,3,7,3,2,2,3,5,7,6,4,2,1,4,5,9,3,2,5,3,7,10,4,9,1,6,7,7,4,3,6,4,6,13,7,6,5,9,3,7,3,7,5,6,6,9,13,8,8,11,9,6,3,8,7,6,16,12,7,,0
84613,60611,Illinois,91,26,25,15,25,32,24,21,14,15,16,8,18,14,18,17,41,25,24,30,24,32,41,27,27,33,43,44,34,50,41,21,28,12,15,27,13,16,14,32,27,19,37,14,25,17,17,23,27,16,20,26,29,22,33,16,28,23,15,20,15,26,14,17,21,41,38,29,40,26,18,13,20,21,37,22,31,42,36,38,43,22,32,15,10,36,26,24,42,48,35,49,32,23,33,23,19,16,36,51,48,42,39,39,34,31,30,23,24,35,32,38,39,37,51,34,30,23,26,29,18,34,30,39,47,51,42,27,0
61790,10314,New York,92,17,15,20,21,16,12,21,27,18,16,16,14,19,15,13,23,26,26,32,29,30,27,18,15,14,21,19,29,31,22,27,17,21,23,20,14,31,11,13,23,18,19,18,25,29,30,14,25,22,20,19,22,23,28,16,23,18,32,40,25,24,23,23,26,36,30,38,38,36,27,37,23,23,22,19,30,31,36,54,48,31,27,30,26,25,30,37,33,40,59,50,58,39,52,51,37,55,54,40,49,47,59,71,37,61,55,73,58,63,50,60,57,48,65,71,69,65,64,69,47,50,43,46,62,51,65,,0
74156,37075,Tennessee,93,37,33,38,32,41,37,38,42,25,18,12,18,24,30,29,42,27,32,40,41,31,26,20,17,24,32,44,39,23,27,26,20,19,17,8,16,31,29,30,33,29,31,28,30,23,32,23,16,25,27,34,33,45,31,38,48,12,35,30,27,48,42,56,49,58,42,62,55,47,34,17,38,33,42,38,48,55,60,45,43,29,50,32,32,60,40,51,60,62,67,61,57,47,62,28,39,52,56,61,88,81,89,65,54,52,62,30,31,62,63,80,97,57,64,62,47,46,53,38,34,49,52,49,63,66,75,,0
84619,60617,Illinois,94,8,4,2,7,8,5,8,5,1,5,0,4,2,3,5,1,5,6,4,4,6,7,9,4,5,3,5,6,13,7,2,6,5,6,4,5,3,4,4,8,5,12,9,5,2,3,5,1,2,3,4,5,6,9,7,4,6,1,10,8,2,4,3,5,4,4,2,10,8,5,7,8,4,6,6,7,7,11,11,15,5,9,6,7,8,8,6,13,10,15,9,5,7,13,14,9,11,6,13,9,10,16,15,17,11,10,13,10,6,7,15,13,6,14,7,21,16,8,16,7,12,16,9,16,15,15,10,0
71005,30281,Georgia,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,84,72,68,51,45,38,32,37,42,23,27,51,36,41,49,47,50,40,36,40,34,25,38,24,43,34,54,60,60,,0
71864,32210,Florida,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,13,10,9,9,11,15,11,13,12,14,18,17,17,8,10,16,15,15,17,7,16,19,8,10,17,16,16,21,15,18,20,18,26,9,9,24,28,25,25,30,19,39,20,26,20,25,20,25,31,30,45,30,36,28,21,22,17,27,14,18,29,23,22,30,37,13,20,31,19,16,16,25,13,26,26,28,30,23,0
94820,85225,Arizona,97,27,28,30,33,44,34,41,31,21,22,19,25,32,34,31,37,49,34,41,59,43,56,32,28,54,64,60,56,42,37,36,51,36,48,37,54,56,51,66,63,63,54,49,38,57,46,42,54,50,59,72,69,54,53,70,50,45,46,46,47,62,68,67,75,61,77,38,58,38,46,41,43,56,77,62,58,57,53,60,48,36,61,34,39,69,71,83,82,81,66,68,66,51,71,55,43,90,91,76,64,97,64,78,80,67,73,48,50,69,70,75,91,70,75,73,54,59,64,53,60,89,72,103,72,92,93,63,0
61792,10452,New York,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,2,0,1,0,1,0,0,0,,,,0
62022,11211,New York,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,28,17,14,9,6,4,7,6,9,8,10,5,8,8,6,2,4,5,5,8,5,4,6,6,2,2,0,1,0,0,2,1,0,1,0,1,1,4,2,1,1,2,0,0,0,0,3,1,0,1,0,2,2,0,6,0,1,1,1,2,0,1,1,0,0,1,1,2,3,0,0,0,1,2,1,2,6,1,2,1,1,0,0,1,2,3,3,1,0,3,2,2,1,2,,,,,,0
93263,80134,Colorado,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,62,83,65,77,53,54,40,45,89,77,81,78,76,81,,0
96545,91910,California,101,7,12,9,13,14,17,18,15,12,12,14,12,10,18,12,17,21,27,19,30,19,18,12,15,13,25,19,24,15,14,25,21,25,21,8,15,20,19,19,25,22,18,25,17,17,23,14,12,17,31,33,32,27,17,19,34,24,16,20,18,34,26,31,28,22,38,37,31,26,14,11,16,26,27,24,18,27,23,19,28,28,20,17,21,32,27,35,26,35,29,18,20,26,23,16,15,25,35,38,27,25,25,35,22,20,17,13,15,30,20,30,28,29,34,24,25,17,18,15,21,17,21,23,35,22,25,15,0
95309,87114,New Mexico,102,38,41,41,47,41,37,46,40,20,20,20,24,27,33,34,44,46,43,30,47,26,28,19,22,29,44,38,48,30,24,34,42,28,22,22,24,33,36,34,29,27,25,20,29,30,17,20,21,26,22,26,26,19,33,21,29,25,20,13,21,30,26,41,31,43,30,26,27,30,24,24,21,40,35,32,43,18,28,26,30,25,35,17,27,40,34,42,37,43,46,35,42,21,32,22,29,36,49,49,48,54,42,38,48,32,34,25,36,44,45,44,61,52,43,49,35,40,30,37,20,51,51,48,51,66,40,,0
60081,06010,Connecticut,103,12,9,11,11,15,8,16,14,6,7,9,6,11,7,11,14,25,18,16,23,18,13,5,8,6,13,20,12,16,13,6,4,9,15,4,1,6,7,8,14,7,12,8,3,10,4,8,6,9,9,11,14,9,11,11,17,13,11,9,3,9,6,15,16,28,11,14,17,9,13,7,3,5,10,9,12,16,18,18,18,9,12,8,4,4,7,20,23,20,24,21,7,12,11,6,8,13,11,21,25,14,17,23,10,13,22,19,6,5,9,20,26,20,24,20,22,12,17,15,6,8,12,19,28,29,20,,0
92336,78240,Texas,104,27,23,33,36,29,25,27,26,14,16,9,11,22,13,35,38,50,30,39,24,30,19,12,10,28,35,23,32,14,17,11,16,10,18,15,6,21,9,23,18,23,18,20,10,11,21,11,13,22,18,16,27,26,29,15,23,11,17,19,18,19,21,37,27,36,28,23,27,15,20,18,17,30,30,30,33,30,18,36,25,12,32,15,22,29,32,35,36,46,41,39,32,22,26,20,18,29,26,39,38,33,36,38,25,29,30,22,23,35,28,34,41,34,38,38,26,20,28,13,20,19,31,28,27,21,36,,0
94890,85308,Arizona,105,37,40,50,48,37,41,48,41,16,30,23,21,36,36,43,53,63,51,45,51,49,47,27,27,42,49,51,64,40,42,49,41,35,44,28,31,52,46,55,53,58,50,44,54,37,52,42,52,69,41,47,56,40,51,57,54,49,55,51,47,65,73,64,79,61,71,67,74,33,46,35,53,68,56,62,64,50,68,55,36,31,50,38,43,48,67,79,78,69,57,89,68,45,59,41,42,66,76,81,74,64,66,75,74,60,64,61,59,77,66,63,78,64,74,64,72,53,68,49,46,85,68,88,83,83,69,49,0
95804,89108,Nevada,106,,,,,,,,,,,,,,,,12,12,17,13,17,18,17,27,16,23,15,28,26,17,24,24,15,29,19,10,17,22,10,25,16,17,33,16,17,19,26,32,18,27,14,28,26,28,19,25,25,42,24,31,44,32,41,56,48,47,37,41,33,32,33,18,27,36,25,31,31,32,23,32,33,21,36,17,19,37,32,26,49,35,36,32,26,27,28,21,15,22,35,32,38,33,33,39,21,33,25,29,27,31,34,32,47,40,39,41,44,27,31,34,26,42,24,40,65,54,42,,0
97431,93722,California,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,43,57,48,40,48,47,64,49,56,59,48,43,39,43,36,40,41,41,44,46,51,48,47,44,31,37,48,29,33,37,51,45,48,54,44,41,39,38,34,28,28,45,50,64,53,56,44,45,51,36,46,39,41,49,50,55,64,51,63,48,54,45,48,44,45,56,54,66,63,54,71,66,71,46,43,40,37,63,53,74,81,64,68,54,0
95306,87111,New Mexico,108,15,24,23,17,15,18,23,12,4,10,6,8,11,21,21,28,20,26,20,21,22,15,3,4,14,12,23,11,9,14,18,12,11,18,11,9,11,20,16,18,18,9,16,11,14,18,5,5,15,14,12,13,14,15,3,12,19,17,10,11,16,14,13,19,29,20,19,12,13,13,8,9,19,12,12,11,8,17,11,18,16,15,10,19,17,8,19,25,26,18,12,13,9,18,9,12,15,19,19,24,24,19,19,21,16,20,19,16,20,15,19,32,17,18,15,16,21,18,11,11,17,22,33,25,27,17,,0
79040,48180,Michigan,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,19,22,27,41,26,34,48,43,45,56,36,38,37,44,30,40,25,34,34,49,54,51,46,49,44,54,37,29,27,45,72,53,56,,0
76511,43081,Ohio,110,30,38,29,33,39,33,34,28,18,23,12,9,17,23,36,36,33,25,36,45,36,26,8,12,20,25,45,32,15,20,15,25,14,18,13,11,11,26,23,22,26,31,30,23,23,20,15,9,18,19,25,24,31,27,20,33,25,33,23,27,28,40,42,49,53,64,41,41,22,19,18,24,24,45,46,51,55,43,50,51,44,46,28,28,44,36,53,80,79,71,74,50,35,40,25,35,41,49,63,78,63,63,53,53,53,46,27,29,54,51,56,77,62,84,92,51,59,47,41,37,49,62,69,80,89,73,56,0
76491,43055,Ohio,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,40,47,28,36,27,29,21,25,11,18,14,28,26,46,40,24,,0
