"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"Zip","49779","Rogers City","MI",,,,5.81218955564505,,,,72000,0.981767180925666,4.04624277456647,0.135930555555556,,0.144373673036093,0,68
"Zip","49780","Rudyard","MI","Sault Ste. Marie, MI, MI","Sault Ste. Marie, MI",,1.72237884279769,,,,73600,0.821917808219178,1.65745856353591,0.0671875,,0.14792899408284,0.04,77
"Zip","49783","Sault Sainte Marie","MI","Sault Ste. Marie, MI, MI","Sault Ste. Marie, MI",,6.1813666263928,,,,99100,1.84994861253854,9.7452934662237,0.0405751765893037,,0.11650922177238,0.00772200772200772,57
"Zip","49788","Kincheloe","MI","Sault Ste. Marie, MI, MI","Sault Ste. Marie, MI",,9.07302993690428,,,,44100,3.52112676056338,21.4876033057851,0.128639455782313,,0.182432432432432,0,77
"Zip","49807","Bark River","MI","Escanaba, MI, MI","Escanaba, MI",,6.58410524902671,,,,122200,0.658978583196046,5.70934256055363,0.0621603927986907,,0.103734439834025,0,69
"Zip","49814","Champion","MI","Marquette, MI, MI","Marquette, MI",,5.04967109679152,,,,83900,1.20627261761158,11.4209827357238,0.0278069129916567,,0.237569060773481,0,63
"Zip","49829","Escanaba","MI","Escanaba, MI, MI","Escanaba, MI",,7.31440461806954,,,,88900,1.94954128440367,7.23763570566948,0.0793813273340833,,0.161205766710354,0.00813008130081301,69
"Zip","49837","Gladstone","MI","Escanaba, MI, MI","Escanaba, MI",,7.10967915156397,,,,118000,2.43055555555556,7.17529518619437,0.0618898305084745,,0.131663455362877,0.00975609756097561,69
"Zip","49841","Gwinn","MI","Marquette, MI, MI","Marquette, MI",,2.88495100013425,,,,95700,0.525210084033613,10.635838150289,-0.00110762800417974,,0.175468483816014,0,63
"Zip","49849","Ishpeming","MI","Marquette, MI, MI","Marquette, MI",,4.16297489595919,,,,96600,1.04602510460251,8.66141732283465,0.0256418219461698,,0.12541993281075,0.00892857142857143,63
"Zip","49855","Marquette","MI","Marquette, MI, MI","Marquette, MI",,8.41119613370922,,,,190200,1.2779552715655,8.31435079726652,0.0441692954784438,,0.0439897698209719,0.0116279069767442,66
"Zip","49866","Negaunee","MI","Marquette, MI, MI","Marquette, MI",,5.44032756074641,,,,137000,1.25646711012565,7.8740157480315,0.0377810218978103,,0.0805970149253731,0.0185185185185185,63
"Zip","49878","Rapid River","MI","Escanaba, MI, MI","Escanaba, MI",,3.1064572425829,,,,95900,0.629590766002099,8.85357548240636,0.0201147028154327,,0.230290456431535,0.00900900900900901,69
"Zip","49879","Republic","MI","Marquette, MI, MI","Marquette, MI",,2.83863605853135,,,,79000,-0.753768844221105,15.6661786237189,0.0283670886075948,,0.117647058823529,0,63
"Zip","49885","Skandia","MI","Marquette, MI, MI","Marquette, MI",,4.63887770170493,,,,135900,2.10368144252442,7.17665615141956,0.053009565857248,,0.117845117845118,0.0285714285714286,63
"Zip","50003","Adel","IA","Des Moines, IA, IA","Des Moines, IA",,6.74251577392939,100,0,0,232200,0.0430848772081,4.68890892696123,0.0178165374677002,,0.0481452249408051,0.0327868852459016,111
"Zip","50009","Altoona","IA","Des Moines, IA, IA","Des Moines, IA",,6.15451738488388,100,0.0196,1.73,213500,0.093764650726676,7.3403720462544,0.0229367681498829,,0.0334869431643625,0.018348623853211,84
"Zip","50010","Ames","IA","Ames, IA, IA","Ames, IA",,7.36004832863472,100,,,188900,-0.0529100529100529,4.42233278054174,0.0408787718369508,,0.04905206139031,0,66
"Zip","50014","Ames","IA","Ames, IA, IA","Ames, IA",,8.35145657135186,100,,,168800,0.178041543026706,6.63297536323437,0.0461789099526067,,0.0566959921798631,0.0172413793103448,88
"Zip","50021","Ankeny","IA","Des Moines, IA, IA","Des Moines, IA",,6.20687340582629,100,0,1.14,221300,-0.18042399639152,2.88238028823803,0.0209760506100316,,0.0377745842742763,0.00543478260869565,77.5
"Zip","50023","Ankeny","IA","Des Moines, IA, IA","Des Moines, IA",,7.35065109410659,100,0,0,237600,-0.209995800083998,3.84615384615385,0.0189688552188552,,0.0386151797603196,0.0114942528735632,81
"Zip","50028","Baxter","IA","Newton, IA, IA","Newton, IA",,4.34219358303128,,,,141700,0.854092526690391,7.34848484848485,0.0291813690896259,,0.155844155844156,0,67
"Zip","50035","Bondurant","IA","Des Moines, IA, IA","Des Moines, IA",,5.50812189555645,100,,,227300,-0.0439753737906772,4.36179981634527,0.0291201055873296,,0.0295420974889217,0.05,84
"Zip","50036","Boone","IA","Boone, IA, IA","Boone, IA",,4.9711370653779,100,,,131300,1.46831530139104,6.92182410423453,-0.00392231530845388,,0.084798749511528,0.0138248847926267,64
"Zip","50046","Cambridge","IA","Ames, IA, IA","Ames, IA",,2.02309034769768,,,,179400,-0.1669449081803,3.10344827586207,0.0445763656633222,,0.0675105485232067,0.0625,72
"Zip","50047","Carlisle","IA","Des Moines, IA, IA","Des Moines, IA",,2.70371861994899,,,,169400,0.355450236966825,3.16686967113276,0.0409386068476978,,0.0639219934994583,0.0847457627118644,73.5
"Zip","50049","Chariton","IA",,,,2.47617129816083,,,,101600,0.793650793650794,18.0023228803717,-0.0842322834645669,,0.15645371577575,0.0583333333333333,
"Zip","50054","Colfax","IA","Newton, IA, IA","Newton, IA",,4.66169955698752,100,,,125600,0.802568218298555,11.7437722419929,0.0149999999999999,,0.0898661567877629,0.0425531914893617,67
"Zip","50056","Colo","IA","Ames, IA, IA","Ames, IA",,3.98912605718888,,,,139200,0.505415162454874,2.12765957446809,0.0627586206896551,,0.0670103092783505,0.153846153846154,72
"Zip","50058","Coon Rapids","IA","Carroll, IA, IA","Carroll, IA",,9.70063095717546,100,,,121300,1.42140468227425,14.7587511825922,0.0500247320692497,,0.127450980392157,0,82
"Zip","50061","Cumming","IA","Des Moines, IA, IA","Des Moines, IA",,8.7521815008726,100,,,361200,0.584795321637427,6.20405763010879,0.0370487264673312,,0.050314465408805,0,73.5
"Zip","50063","Dallas Center","IA","Des Moines, IA, IA","Des Moines, IA",,3.27359377097597,0,,,199600,0.150526843953838,8.06713589604765,0.0144739478957916,,0.0413943355119826,0.0526315789473684,84
"Zip","50072","Earlham","IA","Des Moines, IA, IA","Des Moines, IA",,9.01127668143375,100,,,195400,0.721649484536082,7.06849315068493,0.0266888433981576,,0.0736040609137056,0,110
"Zip","50106","Gilman","IA","Marshalltown, IA, IA","Marshalltown, IA",,3.45885353738757,,,,87200,-2.46085011185682,-3.64640883977901,0.100688073394495,,0.140625,0,66
"Zip","50109","Granger","IA","Des Moines, IA, IA","Des Moines, IA",,7.70170492683582,100,,,272200,0.184026499815974,7.16535433070866,0.00673401910360028,,0.0238500851788756,0,66
"Zip","50111","Grimes","IA","Des Moines, IA, IA","Des Moines, IA",,7.74332125117465,100,0,0,244400,-0.163398692810458,6.77151594582787,0.0262806873977086,,0.047360248447205,0.0163934426229508,86
"Zip","50112","Grinnell","IA",,,,6.60894079742247,,,,149500,0.470430107526882,5.72842998585573,0.013010033444816,,0.0518292682926829,0,87
"Zip","50124","Huxley","IA","Ames, IA, IA","Ames, IA",,3.51523694455632,,,,206800,-0.0483325277912035,4.07649723200805,0.0348936170212766,,0.0652173913043478,0.0238095238095238,72
"Zip","50125","Indianola","IA","Des Moines, IA, IA","Des Moines, IA",,3.4655658477648,100,0.0435,0,194600,0.36101083032491,3.56572645023949,0.035863309352518,,0.0483344219464402,0.0337837837837838,62
"Zip","50131","Johnston","IA","Des Moines, IA, IA","Des Moines, IA",,5.85514834205934,100,0,0,270100,-0.588884799411115,2.69961977186312,0.0178341355053684,,0.033006993006993,0.00847457627118644,68
"Zip","50135","Kellogg","IA","Newton, IA, IA","Newton, IA",,5.16109544905356,,,,124000,1.22448979591837,18.2078169685415,0.0328387096774194,,0.110204081632653,0.037037037037037,67
"Zip","50138","Knoxville","IA","Pella, IA, IA","Pella, IA",,1.57537924553631,,,,107300,0.845864661654135,3.27237728585178,0.0324976700838771,,0.105128205128205,0.0304878048780488,59
"Zip","50156","Madrid","IA","Boone, IA, IA","Boone, IA",,2.09021345147,,,,165600,1.0989010989011,3.62953692115144,-0.000821256038647356,,0.0801144492131616,0.0178571428571429,64
"Zip","50158","Marshalltown","IA","Marshalltown, IA, IA","Marshalltown, IA",,2.69700630957175,,,,93700,-2.19206680584551,-2.5987525987526,0.0723372465314835,,0.0661821956916688,0.0431372549019608,66
"Zip","50161","Maxwell","IA","Ames, IA, IA","Ames, IA",,6.38810578601155,,,,182600,0.883977900552486,9.21052631578947,0.0176615553121577,,0.0526315789473684,0.0714285714285714,72
"Zip","50162","Melbourne","IA","Marshalltown, IA, IA","Marshalltown, IA",,3.2715800778628,,,,95900,-2.04290091930541,-7.52169720347155,0.0691136600625653,,0.111111111111111,0,66
"Zip","50166","Milo","IA","Des Moines, IA, IA","Des Moines, IA",,3.84682507719157,,,,145500,0.69204152249135,3.55871886120996,0.0494776632302405,,0.127413127413127,0.0303030303030303,73.5
"Zip","50169","Mitchellville","IA","Des Moines, IA, IA","Des Moines, IA",,6.26996912337226,,,,174300,0.230017251293847,6.86695278969957,0.00961560527825589,,0.0515463917525773,0,66
"Zip","50170","Monroe","IA","Newton, IA, IA","Newton, IA",,6.89757014364344,,,,145300,1.39567341242149,9.49510173323286,0.0281211286992429,,0.099644128113879,0,67
"Zip","50171","Montezuma","IA",,,,9.77648006443818,,,,219600,1.85528756957328,14.6137787056367,0.0574180327868852,,0.0611111111111111,0,87
"Zip","50201","Nevada","IA","Ames, IA, IA","Ames, IA",,6.70626929789233,,,,156000,0.25706940874036,3.79241516966068,0.0550064102564103,,0.0495458298926507,0.0166666666666667,72
"Zip","50207","New Sharon","IA","Oskaloosa, IA, IA","Oskaloosa, IA",,8.95287958115183,,,,129100,1.573564122738,11.6782006920415,0.0275135553834236,,0.137777777777778,0,83
"Zip","50208","Newton","IA","Newton, IA, IA","Newton, IA",,2.78963619277755,100,,,115400,0.435161009573542,8.15370196813496,0.000398613518197477,,0.0839904010970175,0.0612244897959184,71
"Zip","50210","New Virginia","IA","Des Moines, IA, IA","Des Moines, IA",,3.11585447711102,,,,176600,0.340909090909091,8.41006752608962,0.0165402038505096,,0.104651162790698,0.037037037037037,73.5
"Zip","50211","Norwalk","IA","Des Moines, IA, IA","Des Moines, IA",,7.91180024164317,100,0,0,200200,0.350877192982456,3.78434421980301,0.0285014985014984,,0.050671286271113,0.0170940170940171,86.5
"Zip","50212","Ogden","IA","Boone, IA, IA","Boone, IA",,4.72412404349577,,,,139700,1.45243282498184,8.88542478565861,-0.0085683607730852,,0.11018711018711,0,64
"Zip","50219","Pella","IA","Pella, IA, IA","Pella, IA",,2.28017183514566,0,,,196300,0.563524590163934,4.74919957310566,0.0347121752419766,,0.0626107501476669,0.00943396226415094,52
"Zip","50220","Perry","IA","Des Moines, IA, IA","Des Moines, IA",,4.58652168076252,100,0,9.98,,,,,,0.128571428571429,0.037037037037037,84
"Zip","50225","Pleasantville","IA","Pella, IA, IA","Pella, IA",,0.195328231977447,,,,139400,0,3.25925925925926,0.0113916786226687,,0.137755102040816,0.0185185185185185,59
"Zip","50226","Polk City","IA","Des Moines, IA, IA","Des Moines, IA",,8.76761981474023,100,,,288800,-0.310666206420435,6.25459896983076,0.0393386426592799,,0.0339302544769086,0,104
"Zip","50228","Prairie City","IA","Newton, IA, IA","Newton, IA",,6.31829775808833,100,,,149300,0.878378378378378,5.43785310734463,0.0195043536503683,,0.0718232044198895,0,67
"Zip","50233","Redfield","IA","Des Moines, IA, IA","Des Moines, IA",,3.55014095851792,100,,,114500,-1.12262521588946,2.50671441360788,0.0586637554585152,,0.0792682926829268,0.0769230769230769,84
"Zip","50236","Roland","IA","Ames, IA, IA","Ames, IA",,6.75392670157068,,,,162700,-0.0614250614250614,4.76497102382486,0.0473632452366319,,0.0568561872909699,0,72
"Zip","50237","Runnells","IA","Des Moines, IA, IA","Des Moines, IA",,9.17102966841187,,,,271700,0.184365781710914,15.962441314554,0.0417924181082077,,0.033210332103321,0,66
"Zip","50240","Saint Charles","IA","Des Moines, IA, IA","Des Moines, IA",,9.15961874077057,,,,194800,1.829587036069,4.6186895810956,0.0345020533880904,,0.0689655172413793,0,110
"Zip","50244","Slater","IA","Ames, IA, IA","Ames, IA",,2.68626661296818,,,,180000,0,2.09869540555871,0.0454166666666667,,0.0479704797047971,0.0769230769230769,72
"Zip","50247","State Center","IA","Marshalltown, IA, IA","Marshalltown, IA",,0.454423412538596,,,,113100,-2.41587575496117,-4.23370025402201,0.0515473032714413,,0.131487889273356,0.0526315789473684,66
"Zip","50248","Story City","IA","Ames, IA, IA","Ames, IA",,7.04658343401799,,,,174900,-0.398633257403189,6.90709046454768,0.0348370497427102,,0.0429252782193959,0,72
"Zip","50261","Van Meter","IA","Des Moines, IA, IA","Des Moines, IA",,5.87394281111559,,,,236000,-0.337837837837838,5.12249443207127,-0.00338559322033893,,0.0393873085339169,0,84
"Zip","50263","Waukee","IA","Des Moines, IA, IA","Des Moines, IA",,4.48315210095315,94.12,0,1.19,237700,-0.0420521446593776,1.62462590850791,0.0216954143878838,,0.0413223140495868,0.0133333333333333,74
"Zip","50265","West Des Moines","IA","Des Moines, IA, IA","Des Moines, IA",,6.92039199892603,100,0.0308,0,215600,0.465983224603914,4.96592015579357,0.030417439703154,,0.0396934564747495,0.0099009900990099,61
"Zip","50266","West Des Moines","IA","Des Moines, IA, IA","Des Moines, IA",,6.85058397100282,94.12,0,0,231600,0.303161541792984,4.89130434782609,0.0174740932642488,,0.0554659136748689,0.0145454545454545,74
"Zip","50273","Winterset","IA","Des Moines, IA, IA","Des Moines, IA",,8.4655658477648,,0,0,162900,0.929368029739777,5.16462233699161,0.0469797421731124,,0.0805647840531561,0.0206185567010309,110
"Zip","50276","Woodward","IA","Des Moines, IA, IA","Des Moines, IA",,7.89703315881326,100,,,153600,0.0651465798045603,7.26256983240224,0.0370247395833334,,0.0819672131147541,0,84
"Zip","50309","Des Moines","IA","Des Moines, IA, IA","Des Moines, IA",,7.64934890589341,100,0,0,,,,,,0.109375,0,59
"Zip","50310","Des Moines","IA","Des Moines, IA, IA","Des Moines, IA",,1.80896764666398,62.5,0,2.94,161200,0.186451211932878,6.47291941875826,0.025272952853598,,0.0466889880952381,0.0398406374501992,55.5
"Zip","50311","Des Moines","IA","Des Moines, IA, IA","Des Moines, IA",,7.19962411061887,100,0,0,160000,0.313479623824451,10.041265474553,0.02763125,,0.0485159817351598,0.0235294117647059,54.5
"Zip","50312","Des Moines","IA","Des Moines, IA, IA","Des Moines, IA",,6.6156531077997,100,0.0238,0,199000,0.505050505050505,8.21098423056009,0.0209999999999999,,0.0505226480836237,0.0172413793103448,62
"Zip","50313","Des Moines","IA","Des Moines, IA, IA","Des Moines, IA",,6.09410659148879,100,0,0,116300,0.779896013864818,7.38688827331487,0.0303955288048152,,0.0601980198019802,0.0789473684210526,63
"Zip","50315","Des Moines","IA","Des Moines, IA, IA","Des Moines, IA",,0.927641294133441,66.67,0.0476,1.8,128800,0.546448087431694,6.79933665008292,0.039052795031056,,0.0595164290142591,0.0729166666666667,53
"Zip","50316","Des Moines","IA","Des Moines, IA, IA","Des Moines, IA",,1.79420056383407,0,0.0385,2.19,102400,0.886699507389163,13.0242825607064,0.0357128906249999,,0.0906362545018007,0.0397350993377483,62
"Zip","50317","Des Moines","IA","Des Moines, IA, IA","Des Moines, IA",,5.28393072895691,100,0.0122,0,124900,0.401929260450161,8.04498269896194,0.0244915932746197,,0.07,0.0264550264550265,62
"Zip","50320","Des Moines","IA","Des Moines, IA, IA","Des Moines, IA",,1.30218821318298,80,0.0204,1.93,176000,0.342075256556442,7.71113831089351,0.0292329545454546,,0.0494446434969545,0.0579710144927536,54.5
"Zip","50321","Des Moines","IA","Des Moines, IA, IA","Des Moines, IA",,6.15116122969526,,0,0,240300,-0.29045643153527,9.87654320987654,0.0146733250104036,,0.0473118279569892,0,59
"Zip","50322","Urbandale","IA","Des Moines, IA, IA","Des Moines, IA",,6.86602228487045,100,0,1.92,202600,0.44620723847298,7.70866560340245,0.0241115498519249,,0.0348939154830791,0.0201005025125628,56
"Zip","50323","Urbandale","IA","Des Moines, IA, IA","Des Moines, IA",,7.26473352127802,90.91,0,0,330300,0.0909090909090909,0.978294099663711,0.0336663639115955,,0.0318137094129223,0,99
"Zip","50325","Clive","IA","Des Moines, IA, IA","Des Moines, IA",,5.90146328366224,88.89,0,0,279400,0.0716332378223496,3.6734693877551,0.0271474588403722,,0.0342983008181246,0.0275229357798165,82
"Zip","50327","Pleasant Hill","IA","Des Moines, IA, IA","Des Moines, IA",,2.88763592428514,85.71,0,5.69,212100,-0.235183443085607,3.81791483113069,0.0173785950023573,,0.0448150078165711,0.0116279069767442,74
"Zip","50401","Mason City","IA","Mason City, IA, IA","Mason City, IA",,1.09343536045107,100,,,87900,0,1.03448275862069,-0.032707622298066,,0.136462093862816,0.0194003527336861,77
"Zip","50428","Clear Lake","IA","Mason City, IA, IA","Mason City, IA",,1.62437911129011,,,,153600,0.523560209424084,0.721311475409836,0.01533203125,,0.127739984882842,0.0118343195266272,83.5
"Zip","50469","Rockwell","IA","Mason City, IA, IA","Mason City, IA",,5.3242045912203,,,,107700,0.842696629213483,12.8930817610063,-0.028347260909935,,0.213592233009709,0,80
"Zip","50501","Fort Dodge","IA","Fort Dodge, IA, IA","Fort Dodge, IA",,3.07558061484763,,,,83100,-0.240096038415366,2.84653465346535,0.0519253910950661,,0.105405405405405,0.0205128205128205,78
"Zip","50530","Dayton","IA","Fort Dodge, IA, IA","Fort Dodge, IA",,5.92294267686938,,,,75400,-0.264550264550265,12.7055306427504,0.0347480106100795,,0.119205298013245,0,74
"Zip","50543","Gowrie","IA","Fort Dodge, IA, IA","Fort Dodge, IA",,0.85380587998389,,,,76800,-0.646830530401035,3.08724832214765,0.0443880208333334,,0.153846153846154,0.0357142857142857,74
"Zip","50568","Newell","IA","Storm Lake, IA, IA","Storm Lake, IA",,9.23076923076923,,,,95100,1.49413020277481,12.4113475177305,0.0230178759200841,,0.0810810810810811,0,
"Zip","50585","Sioux Rapids","IA","Storm Lake, IA, IA","Storm Lake, IA",,4.13545442341254,,,,80700,-0.123762376237624,14.1442715700141,0.013717472118959,,0.12987012987013,0,
"Zip","50588","Storm Lake","IA","Storm Lake, IA, IA","Storm Lake, IA",,6.00147670828299,,,,120000,1.01010101010101,11.1111111111111,0.0139916666666666,,0.0621062106210621,0.0579710144927536,
"Zip","50613","Cedar Falls","IA","Waterloo, IA, IA","Waterloo, IA",,6.29346220969258,,,,175500,0.171232876712329,7.6026977314531,0.0709800569800569,,0.0637450199203187,0.00271739130434783,60
"Zip","50622","Denver","IA","Waterloo, IA, IA","Waterloo, IA",,9.30863203114512,,,,195300,1.03466114847387,9.78077571669477,0.104101382488479,,0.106761565836299,0,70
"Zip","50626","Dunkerton","IA","Waterloo, IA, IA","Waterloo, IA",,4.59860383944154,,,,165000,0.121359223300971,5.7014734144779,0.0777454545454546,,0.112,0,63
"Zip","50643","Hudson","IA","Waterloo, IA, IA","Waterloo, IA",,7.58692441938515,,,,189100,0.478214665249734,12.29216152019,0.0908778424114225,,0.0581395348837209,0.0333333333333333,63
"Zip","50647","Janesville","IA","Waterloo, IA, IA","Waterloo, IA",,5.3678346086723,,,,194700,0.880829015544041,4.22912205567452,0.113923985618901,,0.076271186440678,0.111111111111111,70
"Zip","50651","La Porte City","IA","Waterloo, IA, IA","Waterloo, IA",,1.15250369177071,,,,139500,0.21551724137931,-0.923295454545455,0.138064516129032,,0.122112211221122,0.0540540540540541,63
